record_id,title,year,journal,authors,doi,pubmed_id,primary_url,full_text_decision,full_text_exclusion_reason_code,full_text_status,full_text_repo_path
REC-AIBIOGU-000090,Development and Validation of an MRI-Based Radiomics Nomogram to Predict the Prognosis of De Novo Oligometastatic Prostate Cancer Patients.,2024,Cancer Med,"Liu, Wen-Qi; Xue, Yu-Ting; Huang, Xu-Yun; Lin, Bin; Li, Xiao-Dong; Ke, Zhi-Bin; Chen, Dong-Ning; Chen, Jia-Yin; Wei, Yong; Zheng, Qing-Shui; Xue, Xue-Yi; Xu, Ning",10.1002/cam4.70481,39704412,https://doi.org/10.1002/cam4.70481,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000090.pdf
REC-AIBIOGU-000091,Periprostatic fat magnetic resonance imaging based radiomics nomogram for predicting biochemical recurrence-free survival in patients with non-metastatic prostate cancer after radical prostatectomy.,2024,BMC Cancer,"Wu, Xiao-Hui; Ke, Zhi-Bin; Chen, Ze-Jia; Liu, Wen-Qi; Xue, Yu-Ting; Chen, Shao-Hao; Chen, Dong-Ning; Zheng, Qing-Shui; Xue, Xue-Yi; Wei, Yong; Xu, Ning",10.1186/s12885-024-13207-4,39604917,https://doi.org/10.1186/s12885-024-13207-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000091.pdf
REC-AIBIOGU-000092,Unmasking Neuroendocrine Prostate Cancer with a Machine Learning-Driven Seven-Gene Stemness Signature That Predicts Progression.,2024,Int J Mol Sci,"Sabater, Agustina; Sanchis, Pablo; Seniuk, Rocio; Pascual, Gaston; Anselmino, Nicolas; Alonso, Daniel F; Cayol, Federico; Vazquez, Elba; Marti, Marcelo; Cotignola, Javier; Toro, Ayelen; Labanca, Estefania; Bizzotto, Juan; Gueron, Geraldine",10.3390/ijms252111356,39518911,https://doi.org/10.3390/ijms252111356,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000092.pdf
REC-AIBIOGU-000094,The role of NOP58 in prostate cancer progression through SUMOylation regulation and drug response.,2024,Front Pharmacol,"Guo, Wei; Zong, Shi; Liu, Tao; Chao, Yi; Wang, Kaichen",10.3389/fphar.2024.1476025,39494345,https://doi.org/10.3389/fphar.2024.1476025,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000094.pdf
REC-AIBIOGU-000095,Disulfidptosis-related subtype and prognostic signature in prostate cancer.,2024,Biol Direct,"Kang, Zhen; Wan, Zheng-Hua; Gao, Rui-Cheng; Chen, Dong-Ning; Zheng, Qing-Shui; Xue, Xue-Yi; Xu, Ning; Wei, Yong",10.1186/s13062-024-00544-4,39444006,https://doi.org/10.1186/s13062-024-00544-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000095.pdf
REC-AIBIOGU-000099,MulticentricGa-PSMA PET radiomics for treatment response assessment ofLu-PSMA-617 radioligand therapy in patients with metastatic castration-resistant prostate cancer.,2023,Front Nucl Med,"Gutsche, Robin; Gülmüs, Gizem; Mottaghy, Felix M; Gärtner, Florian; Essler, Markus; von Mallek, Dirk; Ahmadzadehfar, Hojjat; Lohmann, Philipp; Heinzel, Alexander",10.3389/fnume.2023.1234853,39355016,https://doi.org/10.3389/fnume.2023.1234853,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000099.pdf
REC-AIBIOGU-000100,Machine learning-based cell death marker for predicting prognosis and identifying tumor immune microenvironment in prostate cancer.,2024,Heliyon,"Gao, Feng; Huang, Yasheng; Yang, Mei; He, Liping; Yu, Qiqi; Cai, Yueshu; Shen, Jie; Lu, Bingjun",10.1016/j.heliyon.2024.e37554,39309810,https://doi.org/10.1016/j.heliyon.2024.e37554,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000100.pdf
REC-AIBIOGU-000103,Epigenetic profiling of prostate cancer reveals potential prognostic signatures.,2024,J Cancer Res Clin Oncol,"Bernatz, Simon; Reddin, Ian G; Fenton, Tim R; Vogl, Thomas J; Wild, Peter J; Köllermann, Jens; Mandel, Philipp; Wenzel, Mike; Hoeh, Benedikt; Mahmoudi, Scherwin; Koch, Vitali; Grünewald, Leon D; Hammerstingl, Renate; Döring, Claudia; Harter, Patrick N; Weber, Katharina J",10.1007/s00432-024-05921-0,39180680,https://doi.org/10.1007/s00432-024-05921-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000103.pdf
REC-AIBIOGU-000107,Magnetic resonance imaging-based radiomics nomogram for the evaluation of therapeutic responses to neoadjuvant chemohormonal therapy in high-risk non-metastatic prostate cancer.,2024,Cancer Med,"Wu, Xiao-Hui; Ruan, Zhong-Tian; Ke, Zhi-Bin; Lin, Fei; Chen, Jia-Yin; Xue, Yu-Ting; Lin, Bin; Chen, Shao-Hao; Chen, Dong-Ning; Zheng, Qing-Shui; Xue, Xue-Yi; Wei, Yong; Xu, Ning",10.1002/cam4.70001,39031016,https://doi.org/10.1002/cam4.70001,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000107.pdf
REC-AIBIOGU-000109,An 18-gene signature of recurrence-associated endothelial cells predicts tumor progression and castration resistance in prostate cancer.,2024,Br J Cancer,"Lin, Bing-Biao; Huang, Qingqing; Yan, Binyuan; Liu, Mingcheng; Zhang, Zhiqian; Lei, Hanqi; Huang, Ronghua; Dong, Jin-Tang; Pang, Jun",10.1038/s41416-024-02761-0,38997406,https://doi.org/10.1038/s41416-024-02761-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000109.pdf
REC-AIBIOGU-000110,Prostate cancer risk assessment and avoidance of prostate biopsies using fully automatic deep learning in prostate MRI: comparison to PI-RADS and integration with clinical data in nomograms.,2024,Eur Radiol,"Schrader, Adrian; Netzer, Nils; Hielscher, Thomas; Görtz, Magdalena; Zhang, Kevin Sun; Schütz, Viktoria; Stenzinger, Albrecht; Hohenfellner, Markus; Schlemmer, Heinz-Peter; Bonekamp, David",10.1007/s00330-024-10818-0,38955845,https://doi.org/10.1007/s00330-024-10818-0,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000110.pdf
REC-AIBIOGU-000111,Integrated machine learning algorithms reveal a bone metastasis-related signature of circulating tumor cells in prostate cancer.,2024,Sci Data,"Ren, Congzhe; Chen, Xiangyu; Hao, Xuexue; Wu, Changgui; Xie, Lijun; Liu, Xiaoqiang",10.1038/s41597-024-03551-2,38937469,https://doi.org/10.1038/s41597-024-03551-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000111.pdf
REC-AIBIOGU-000112,"Identification of metastasis-related genes for predicting prostate cancer diagnosis, metastasis and immunotherapy drug candidates using machine learning approaches.",2024,Biol Direct,"Wang, YaXuan; Ji, Bo; Zhang, Lu; Wang, Jinfeng; He, JiaXin; Ding, BeiChen; Ren, MingHua",10.1186/s13062-024-00494-x,38918844,https://doi.org/10.1186/s13062-024-00494-x,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000112.pdf
REC-AIBIOGU-000114,Mining bone metastasis related key genes of prostate cancer from the STING pathway based on machine learning.,2024,Front Med (Lausanne),"Li, Guiqiang; Zhao, Runhan; Xie, Zhou; Qu, Xiao; Duan, Yingtao; Zhu, Yafei; Liang, Hao; Tang, Dagang; Li, Zefang; He, Weiyang",10.3389/fmed.2024.1372495,38835789,https://doi.org/10.3389/fmed.2024.1372495,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000114.pdf
REC-AIBIOGU-000117,An integrated radiology-pathology machine learning classifier for outcome prediction following radical prostatectomy: Preliminary findings.,2024,Heliyon,"Hiremath, Amogh; Corredor, Germán; Li, Lin; Leo, Patrick; Magi-Galluzzi, Cristina; Elliott, Robin; Purysko, Andrei; Shiradkar, Rakesh; Madabhushi, Anant",10.1016/j.heliyon.2024.e29602,38665576,https://doi.org/10.1016/j.heliyon.2024.e29602,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000117.pdf
REC-AIBIOGU-000118,Constructing lactylation-related genes prognostic model to effectively predict the disease-free survival and treatment responsiveness in prostate cancer based on machine learning.,2024,Front Genet,"Pan, Jinyou; Zhang, Jianpeng; Lin, Jingwei; Cai, Yinxin; Zhao, Zhigang",10.3389/fgene.2024.1343140,38566813,https://doi.org/10.3389/fgene.2024.1343140,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000118.pdf
REC-AIBIOGU-000119,Multimodal data integration for predicting progression risk in castration-resistant prostate cancer using deep learning: a multicenter retrospective study.,2024,Front Oncol,"Zhou, Chuan; Zhang, Yun-Feng; Guo, Sheng; Huang, Yu-Qian; Qiao, Xiao-Ni; Wang, Rong; Zhao, Lian-Ping; Chang, De-Hui; Zhao, Li-Ming; Da, Ming-Xu; Zhou, Feng-Hai",10.3389/fonc.2024.1287995,38549937,https://doi.org/10.3389/fonc.2024.1287995,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000119.pdf
REC-AIBIOGU-000120,A radiomics model based on transrectal ultrasound for predicting prostate cancer.,2024,Med Ultrason,"Huang, Yanhua; Qian, Hongwei; Zheng, Yuanyuan; Song, Huiming; Liu, Xiatian",10.11152/mu-4329,38537183,https://doi.org/10.11152/mu-4329,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000120.pdf
REC-AIBIOGU-000123,Identification macrophage signatures in prostate cancer by single-cell sequencing and machine learning.,2024,Cancer Immunol Immunother,"Kang, Zhen; Zhao, Yu-Xuan; Qiu, Ren Shun Qian; Chen, Dong-Ning; Zheng, Qing-Shui; Xue, Xue-Yi; Xu, Ning; Wei, Yong",10.1007/s00262-024-03633-5,38349474,https://doi.org/10.1007/s00262-024-03633-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000123.pdf
REC-AIBIOGU-000124,Deep learning algorithm-based multimodal MRI radiomics and pathomics data improve prediction of bone metastases in primary prostate cancer.,2024,J Cancer Res Clin Oncol,"Zhang, Yun-Feng; Zhou, Chuan; Guo, Sheng; Wang, Chao; Yang, Jin; Yang, Zhi-Jun; Wang, Rong; Zhang, Xu; Zhou, Feng-Hai",10.1007/s00432-023-05574-5,38316655,https://doi.org/10.1007/s00432-023-05574-5,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000124.pdf
REC-AIBIOGU-000125,A non-invasive 25-Gene PLNM-Score urine test for detection of prostate cancer pelvic lymph node metastasis.,2024,Prostate Cancer Prostatic Dis,"Guo, Jinan; Gu, Liangyou; Johnson, Heather; Gu, Di; Lu, Zhenquan; Luo, Binfeng; Yuan, Qian; Zhang, Xuhui; Xia, Taolin; Zeng, Qingsong; Wu, Alan H B; Johnson, Allan; Dizeyi, Nishtman; Abrahamsson, Per-Anders; Zhang, Heqiu; Chen, Lingwu; Xiao, Kefeng; Zou, Chang; Persson, Jenny L",10.1038/s41391-023-00758-z,38308042,https://doi.org/10.1038/s41391-023-00758-z,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000125.pdf
REC-AIBIOGU-000126,Integrated analysis of single-cell and bulk transcriptomics develops a robust neuroendocrine cell-intrinsic signature to predict prostate cancer progression.,2024,Theranostics,"Zhang, Tingting; Zhao, Faming; Lin, Yahang; Liu, Mingsheng; Zhou, Hongqing; Cui, Fengzhen; Jin, Yang; Chen, Liang; Sheng, Xia",10.7150/thno.92336,38250042,https://doi.org/10.7150/thno.92336,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000126.pdf
REC-AIBIOGU-000129,"A deep learning model, NAFNet, predicts adverse pathology and recurrence in prostate cancer using MRIs.",2023,NPJ Precis Oncol,"Gu, Wei-Jie; Liu, Zheng; Yang, Yun-Jie; Zhang, Xuan-Zhi; Chen, Liang-Yu; Wan, Fang-Ning; Liu, Xiao-Hang; Chen, Zhang-Zhe; Kong, Yun-Yi; Dai, Bo",10.1038/s41698-023-00481-x,38081998,https://doi.org/10.1038/s41698-023-00481-x,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000129.pdf
REC-AIBIOGU-000130,A transfer learning nomogram for predicting prostate cancer and benign conditions on MRI.,2023,BMC Med Imaging,"Chen, Junhao; Feng, Bao; Hu, Maoqing; Huang, Feidong; Chen, Yehang; Ma, Xilun; Long, Wansheng",10.1186/s12880-023-01163-7,38036991,https://doi.org/10.1186/s12880-023-01163-7,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000130.pdf
REC-AIBIOGU-000131,Development of a predictive model to distinguish prostate cancer from benign prostatic hyperplasia by integrating serum glycoproteomics and clinical variables.,2023,Clin Proteomics,"Gabriele, Caterina; Aracri, Federica; Prestagiacomo, Licia Elvira; Rota, Maria Antonietta; Alba, Stefano; Tradigo, Giuseppe; Guzzi, Pietro Hiram; Cuda, Giovanni; Damiano, Rocco; Veltri, Pierangelo; Gaspari, Marco",10.1186/s12014-023-09439-4,37990292,https://doi.org/10.1186/s12014-023-09439-4,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000131.pdf
REC-AIBIOGU-000132,Integrated machine learning identifies epithelial cell marker genes for improving outcomes and immunotherapy in prostate cancer.,2023,J Transl Med,"Zhu, Weian; Zeng, Hengda; Huang, Jiongduan; Wu, Jianjie; Wang, Yu; Wang, Ziqiao; Wang, Hua; Luo, Yun; Lai, Wenjie",10.1186/s12967-023-04633-2,37925432,https://doi.org/10.1186/s12967-023-04633-2,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000132.pdf
REC-AIBIOGU-000133,"Inflammation-related signature for prognostic prediction, tumor immune, genomic heterogeneity, and drug choices in prostate cancer: Integrated analysis of bulk and single-cell RNA-sequencing.",2023,Heliyon,"Zhu, Weian; Huang, Jiongduan; Wu, Jianjie; Wu, Chenglun; Ye, Fengxi; Li, Xiang; Lai, Wenjie",10.1016/j.heliyon.2023.e21174,37920511,https://doi.org/10.1016/j.heliyon.2023.e21174,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000133.pdf
REC-AIBIOGU-000136,Value of a combined magnetic resonance imaging-based radiomics-clinical model for predicting extracapsular extension in prostate cancer: a preliminary study.,2023,Transl Cancer Res,"Yang, Liqin; Jin, Pengfei; Qian, Jing; Qiao, Xiaomeng; Bao, Jie; Wang, Ximing",10.21037/tcr-22-2750,37588741,https://doi.org/10.21037/tcr-22-2750,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000136.pdf
REC-AIBIOGU-000139,Comparison of Magnetic Resonance Imaging-Based Radiomics Features with Nomogram for Prediction of Prostate Cancer Invasion.,2023,Int J Gen Med,"Liu, Yang",10.2147/ijgm.s419039,37485455,https://doi.org/10.2147/ijgm.s419039,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000139.pdf
REC-AIBIOGU-000140,Multi-view radiomics and deep learning modeling for prostate cancer detection based on multi-parametric MRI.,2023,Front Oncol,"Li, Chunyu; Deng, Ming; Zhong, Xiaoli; Ren, Jinxia; Chen, Xiaohui; Chen, Jun; Xiao, Feng; Xu, Haibo",10.3389/fonc.2023.1198899,37448515,https://doi.org/10.3389/fonc.2023.1198899,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000140.pdf
REC-AIBIOGU-000142,Deep learning-based radiomic nomograms for predicting Ki67 expression in prostate cancer.,2023,BMC Cancer,"Deng, Shuitang; Ding, Jingfeng; Wang, Hui; Mao, Guoqun; Sun, Jing; Hu, Jinwen; Zhu, Xiandi; Cheng, Yougen; Ni, Genghuan; Ao, Weiqun",10.1186/s12885-023-11130-8,37422624,https://doi.org/10.1186/s12885-023-11130-8,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000142.pdf
REC-AIBIOGU-000143,Identifying Patients With Rapid Progression From Hormone-Sensitive to Castration-Resistant Prostate Cancer: A Retrospective Study.,2023,Mol Cell Proteomics,"Pan, Chenxi; He, Yi; Wang, He; Yu, Yang; Li, Lu; Huang, Lingling; Lyu, Mengge; Ge, Weigang; Yang, Bo; Sun, Yaoting; Guo, Tiannan; Liu, Zhiyu",10.1016/j.mcpro.2023.100613,37394064,https://doi.org/10.1016/j.mcpro.2023.100613,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000143.pdf
REC-AIBIOGU-000144,"Crafting a Personalized Prognostic Model for Malignant Prostate Cancer Patients Using Risk Gene Signatures Discovered through TCGA-PRAD Mining, Machine Learning, and Single-Cell RNA-Sequencing.",2023,Diagnostics (Basel),"Lyu, Feng; Gao, Xianshu; Ma, Mingwei; Xie, Mu; Shang, Shiyu; Ren, Xueying; Liu, Mingzhu; Chen, Jiayan",10.3390/diagnostics13121997,37370891,https://doi.org/10.3390/diagnostics13121997,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000144.pdf
REC-AIBIOGU-000146,Predicting Prostate Cancer Molecular Subtype With Deep Learning on Histopathologic Images.,2023,Mod Pathol,"Erak, Eric; Oliveira, Lia DePaula; Mendes, Adrianna A; Dairo, Oluwademilade; Ertunc, Onur; Kulac, Ibrahim; Baena-Del Valle, Javier A; Jones, Tracy; Hicks, Jessica L; Glavaris, Stephanie; Guner, Gunes; Vidal, Igor Damasceno; Markowski, Mark; de la Calle, Claire; Trock, Bruce J; Meena, Avaneesh; Joshi, Uttara; Kondragunta, Chaith; Bonthu, Saikiran; Singhal, Nitin; De Marzo, Angelo M; Lotan, Tamara L",10.1016/j.modpat.2023.100247,37307876,https://doi.org/10.1016/j.modpat.2023.100247,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000146.pdf
REC-AIBIOGU-000151,Predicting Model of Biochemical Recurrence of Prostate Carcinoma (PCa-BCR) Using MR Perfusion-Weighted Imaging-Based Radiomics.,2023,Technol Cancer Res Treat,"An, Peng; Lin, Yong; Hu, Yan; Qin, Ping; Ye, YingJian; Gu, Weiping; Li, Xiumei; Song, Ping; Feng, Guoyan",10.1177/15330338231166766,37016971,https://doi.org/10.1177/15330338231166766,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000151.pdf
REC-AIBIOGU-000152,Development of PSMA-PET-guided CT-based radiomic signature to predict biochemical recurrence after salvage radiotherapy.,2023,Eur J Nucl Med Mol Imaging,"Spohn, Simon K B; Schmidt-Hegemann, Nina-Sophie; Ruf, Juri; Mix, Michael; Benndorf, Matthias; Bamberg, Fabian; Makowski, Marcus R; Kirste, Simon; Rühle, Alexander; Nouvel, Jerome; Sprave, Tanja; Vogel, Marco M E; Galitsnaya, Polina; Gschwend, Jürgen E; Gratzke, Christian; Stief, Christian; Löck, Steffen; Zwanenburg, Alex; Trapp, Christian; Bernhardt, Denise; Nekolla, Stephan G; Li, Minglun; Belka, Claus; Combs, Stephanie E; Eiber, Matthias; Unterrainer, Lena; Unterrainer, Marcus; Bartenstein, Peter; Grosu, Anca-L; Zamboglou, Constantinos; Peeken, Jan C",10.1007/s00259-023-06195-3,36929180,https://doi.org/10.1007/s00259-023-06195-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000152.pdf
REC-AIBIOGU-000155,Predicting Tumor Perineural Invasion Status in High-Grade Prostate Cancer Based on a Clinical-Radiomics Model Incorporating T2-Weighted and Diffusion-Weighted Magnetic Resonance Images.,2022,Cancers (Basel),"Zhang, Wei; Zhang, Weiting; Li, Xiang; Cao, Xiaoming; Yang, Guoqiang; Zhang, Hui",10.3390/cancers15010086,36612083,https://doi.org/10.3390/cancers15010086,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000155.pdf
REC-AIBIOGU-000156,Biparametric MRI-based radiomics classifiers for the detection of prostate cancer in patients with PSA serum levels of 4∼10 ng/mL.,2022,Front Oncol,"Lu, Yangbai; Li, Binfei; Huang, Hongxing; Leng, Qu; Wang, Qiang; Zhong, Rui; Huang, Yaqiang; Li, Canyong; Yuan, Runqiang; Zhang, Yongxin",10.3389/fonc.2022.1020317,36582803,https://doi.org/10.3389/fonc.2022.1020317,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000156.pdf
REC-AIBIOGU-000157,"Plasma cell subtypes analyzed using artificial intelligence algorithm for predicting biochemical recurrence, immune escape potential, and immunotherapy response of prostate cancer.",2022,Front Immunol,"Xie, Xiao; Dou, Chun-Xia; Luo, Ming-Rui; Zhang, Ke; Liu, Yang; Zhou, Jia-Wei; Huang, Zhi-Peng; Xue, Kang-Yi; Liang, Hao-Yu; Ouyang, Ao-Rong; Ma, Sheng-Xiao; Yang, Jian-Kun; Zhou, Qi-Zhao; Guo, Wen-Bing; Liu, Cun-Dong; Zhao, Shan-Chao; Chen, Ming-Kun",10.3389/fimmu.2022.946209,36569837,https://doi.org/10.3389/fimmu.2022.946209,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000157.pdf
REC-AIBIOGU-000158,MRI-Based Radiomics Nomogram for Predicting Prostate Cancer with Gray-Zone Prostate-Specific Antigen Levels to Reduce Unnecessary Biopsies.,2022,Diagnostics (Basel),"Zhang, Li; Zhang, Jing; Tang, Min; Lei, Xiao-Yan; Li, Long-Chao",10.3390/diagnostics12123005,36553012,https://doi.org/10.3390/diagnostics12123005,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000158.pdf
REC-AIBIOGU-000159,Evaluation of a radiomics nomogram derived from Fluoride-18 PSMA-1007 PET/CT for risk stratification in newly diagnosed prostate cancer.,2022,Front Oncol,"Wang, Zhuonan; Li, Yunxuan; Zheng, Anqi; Gao, Jungang; Yuan, Wang; Shen, Cong; Bai, Lu; Duan, Xiaoyi",10.3389/fonc.2022.1018833,36457489,https://doi.org/10.3389/fonc.2022.1018833,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000159.pdf
REC-AIBIOGU-000161,Utility of diffusion weighted imaging-based radiomics nomogram to predict pelvic lymph nodes metastasis in prostate cancer.,2022,BMC Med Imaging,"Liu, Xiang; Tian, Jingyi; Wu, Jingyun; Zhang, Yaofeng; Wang, Xiangpeng; Zhang, Xiaodong; Wang, Xiaoying",10.1186/s12880-022-00905-3,36333664,https://doi.org/10.1186/s12880-022-00905-3,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000161.pdf
